color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Outsiders,1983,PG,25 Mar 1983,91 min,"Crime, Drama",Francis Ford Coppola,"Kathleen Rowell, S.E. Hinton","C. Thomas Howell, Matt Dillon, Ralph Macchio","Tulsa, Oklahoma, 1965. Fourteen-year-old Ponyboy Curtis is the youngest of three orphaned brothers who live on the north side of town, the ""wrong side"" of the tracks. Sensitive Ponyboy used to have a good relationship with his oldest brother Darrel, but since Darrel became the household caregiver, he is always on Ponyboy's case. Caught in the middle is third brother Sodapop, who dropped out of school to work full time. They all belong to The Greasers, a gang of boys from the north side also from working class families, often broken. Ponyboy's main concern is that any problem they may encounter, especially in their Greaser activities, will lead to the authorities splitting up their family. He also believes Darrel would have outgrown them and become something in his life if it wasn't for his loyalty to the gang, and the need to take care of the family. The rest of the world sees the Greasers as all the same, the face being Dallas Winston, the most volatile one who has just been released from prison, despite each boy having his own specific view of life. Similarly, the world sees the Socs, the Greasers' primary rivals, as all the same, rich spoiled entitled boys with a sense of superiority from the south side of town, despite again each boy being his own person. A connection between the two gangs happens in the form of Ponyboy and Cherry Valance, which doesn't sit well with Cherry's Soc boyfriend, Bob Sheldon. As a result, an incident occurs involving the Socs, Ponyboy and fellow Greaser, sixteen-year-old Johnny Cade, an equally sensitive boy who wants a better life for himself, but seems stuck in a downward spiral with parents who don't give him the time of day. Beyond Ponyboy and Johnny's lives being threatened by that incident, the Greasers and the Socs agree to a rumble to settle things once and for all. Some of the boys realize the rumble will accomplish nothing, with the questions being if they can convince their colleagues of the same, and if not what the consequences will be.",English,"United States, France",1 win & 4 nominations,https://m.media-amazon.com/images/M/MV5BY2E4Njk4N2UtZWFhOS00NzczLWFmNDgtMzdhMjFlNTZjMmVhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,7.0,"89,833",tt0086066,movie,30 Nov 1999,"$25,837,195",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pete's Dragon,2016,PG,12 Aug 2016,102 min,"Action, Adventure, Comedy",David Lowery,"David Lowery, Toby Halbrooks, Malcolm Marmorstein","Bryce Dallas Howard, Robert Redford, Oakes Fegley","A young boy, Pete, is found in a forest where he's been living for six year after an accident took his parents' lives. A ranger, Grace, takes him in and asks him how he survived all by himself. He says he had a friend named Elliott and draws a picture of a dragon, saying it's Elliott. Grace takes the picture to her father who claims that years ago he encountered a dragon in the forest. Grace takes Pete back to the forest and he shows her his home and Elliott. A man sees Elliott, and when he tells about his experience and isn't believed, he sets out to capture the dragon to prove it.",English,United States,3 wins & 7 nominations,https://m.media-amazon.com/images/M/MV5BNWE3MzRiMjctMzFmNy00ZmU2LWEyNTctMTcyZjUxYjVjZTE0XkEyXkFqcGdeQXVyNjcwNTE2NTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.7,"59,632",tt2788732,movie,29 Nov 2016,"$76,233,151",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Dead Zone,1983,R,21 Oct 1983,103 min,"Drama, Horror, Sci-Fi",David Cronenberg,"Stephen King, Jeffrey Boam","Christopher Walken, Brooke Adams, Tom Skerritt","Johnny Smith wakes from a coma due to a car accident, only to find he has lost five years of his life, and yet gained psychic powers. Foreseeing the future appears to be a 'gift' at first, but ends up causing problems...","English, Polish, Russian","United States, Canada",7 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMDk2ZGVkY2UtZGE0MS00NTY1LThiZjYtYjQxMTAwMjM5M2VlXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.2,"72,764",tt0085407,movie,26 Sep 2006,"$20,766,616",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sinister 2,2015,R,21 Aug 2015,97 min,"Horror, Mystery, Thriller",Ciarán Foy,"Scott Derrickson, C. Robert Cargill","James Ransone, Shannyn Sossamon, Robert Daniel Sloan","In a farmhouse near a corn field where Ellison Oswait lived, the boy Dylan has nightmares and is visited by ghostly children led by the boy Milo. Dylan lives with his mother Courtney Collins, who has just left her abusive husband, and his brother Zach and is forced by the ghosts to go to the basement to watch home films in Super 8 of families being slaughtered. Ex-Deputy So &amp; So is investigating the crime spree of Bughuul and burning down the houses where the deceased families lived to protect other families. He travels to the farmhouse and finds Courtney and her sons living there. He tells that he is a private investigator and he protects her against a bluff of her ex-husband to keep the children with him. Then he begins a love affair with Courtney. Meanwhile Dylan tells to the ghosts that he will not see any video again but Zach, who is the real choice of the ghosts, replaces him. When their father succeeds in getting a court order to have the custody of the children, Courtney is forced to go with the children. What will happen to the Collins family?",English,"United States, United Kingdom, Canada",1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BMjM3MTQ5NjA0OV5BMl5BanBnXkFtZTgwMzg2OTYyNTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32,5.3,"56,928",tt2752772,movie,12 Jan 2016,"$27,740,955",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sparkle,2012,PG-13,17 Aug 2012,116 min,"Drama, Music",Salim Akil,"Mara Brock Akil, Joel Schumacher, Howard Rosenman","Jordin Sparks, Carmen Ejogo, Whitney Houston","A talented young woman is torn between her dreams and her family in this musical. Sparkle (Jordin Sparks) has been blessed with a beautiful voice and a gift for songwriting, but she's afraid to perform her songs in public, in part because her mother Emma (Whitney Houston), a former entertainer whose career brought her nothing but heartache, refuses to allow her daughters to sing outside of church. But Sparkle persuades her older sibling Sister (Carmen Ejogo) to sing one of her tunes at a talent show, and the reaction proves that Sister has star quality and Sparkle can write potential hits. An ambitious would-be manager, Stix (Derek Luke), persuades Sparkle and Sister to form a singing group with their sibling Dolores (Tika Sumpter), but while the act clicks wit audiences, the sisters have to contend with their angry mother, Sister gets caught up in a destructive relationship with a short-tempered comedian (Mike Epps), and Sparkle finds herself falling in love with Stix.",English,United States,7 nominations,https://m.media-amazon.com/images/M/MV5BMTY4MTAzOTU2OF5BMl5BanBnXkFtZTcwOTA1NTI3Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,5.7,"6,489",tt1876451,movie,30 Nov 2012,"$24,397,469",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valentine,2001,R,02 Feb 2001,96 min,"Horror, Mystery, Thriller",Jamie Blanks,"Tom Savage, Donna Powers, Wayne Powers","Denise Richards, David Boreanaz, Marley Shelton","Valentine's Day 1988: At the school dance, geeky Jeremy Melton bravely faces one rejection after the other when asking four popular girls to dance with him. A fifth girl, plump and insecure, agrees, but they end up making out under the bleachers. When a group of school bullies catches them, the girl claims that Jeremy attacked her. This causes them to strip off his clothes and beat him up in front of the entire school. Flash forward to 2001. We meet the five girls who were in that school gym: Kate, Paige, Shelly, Lily and the formerly plump Dorothy. They are all in their 20's now and trying to sort out their love lives, which is appropriate, since Valentine's Day is coming up. After a disastrous date with a loser, one of the girls, a pre-med student, is murdered by a Cherub-mask wearing killer who sent her a death threat in the form of a Valentine card prior to the attack. After the four remaining girls are reunited at her funeral, they all start receiving threatening cards and messages. At first they don't know who would want to hurt them, but eventually they figure that maybe Jeremy is responsible. Police records show that Jeremy has completely disappeared, so no one knows what he looks like. Could the formerly nerdish Jeremy have had plastic surgery and turned into one of the girls' handsome boyfriends? Who ever it is, the lone survivor has to put a stop to this spurned individual's murder spree before she, too, becomes a valentine to die for.","English, Cantonese","Canada, United States",2 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BZWQxM2JjNTktYWE4Ni00YmZiLWFlNDEtMWYzMmI4N2NhYjk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",18,4.9,"29,109",tt0242998,movie,24 Jul 2001,"$20,384,136",Warner Bros. Pictures,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Fourth Kind,2009,PG-13,06 Nov 2009,98 min,"Horror, Mystery, Sci-Fi",Olatunde Osunsanmi,"Olatunde Osunsanmi, Terry Robbins","Milla Jovovich, Elias Koteas, Will Patton","In 1972, a scale of measurement was established for alien encounters. When a UFO is sighted, it is called an encounter of the first kind. When evidence is collected, it is known as an encounter of the second kind. When contact is made with extraterrestrials, it is the third kind. The next level, abduction, is the fourth kind. Modern-day, Alaska, where-mysteriously since the 1960s-a disproportionate number of the population has been reported missing every year. Despite multiple FBI investigations of the region, the truth has never been discovered. Here in this remote region, psychologist Dr. Abigail Tyler began videotaping sessions with traumatized patients and unwittingly discovered some of the most disturbing evidence of alien abduction ever documented. The Fourth Kind exposes the terrified revelations of multiple witnesses. Their accounts of being visited by alien figures all share disturbingly identical details, the validity of which is investigated throughout the film.","English, Aboriginal","United States, United Kingdom, Bulgaria",1 nomination,https://m.media-amazon.com/images/M/MV5BMTY2OTM0NDEyM15BMl5BanBnXkFtZTcwNTAzMDY4Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,5.9,"79,337",tt1220198,movie,16 Mar 2010,"$25,486,040",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,A Prairie Home Companion,2006,PG-13,09 Jun 2006,105 min,"Comedy, Drama, Music",Robert Altman,"Garrison Keillor, Ken LaZebnik","Lily Tomlin, Meryl Streep, Woody Harrelson","A final live variety show broadcast via radio becomes a metaphor for the natural order of life. A concept and script by Garrison Keilor uses every natural and technical element of working with a tight and close ensemble producing a weekly show to sooth us and guide us through the natural but difficult transitions of aging, becoming less relevant and then dying as new, young life develops and strengthens during our final ""performances."" This is a rare film for it's remarkable cast and crew and one wonders how the great Robert Altman was able to gather them all at the same place and time to shoot this film.","English, Norwegian",United States,5 wins & 21 nominations,https://m.media-amazon.com/images/M/MV5BMTYwOTgzMTA3NF5BMl5BanBnXkFtZTcwMjYxMDMzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.7,"23,150",tt0420087,movie,25 Apr 2006,"$20,342,852",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sugar Hill,1993,R,25 Feb 1994,123 min,"Crime, Drama, Thriller",Leon Ichaso,Barry Michael Cooper,"Wesley Snipes, Michael Wright, Khandi Alexander","Hardened, uncomprimising drug dealer Roemello Skuggs decides to quit his scumbag profession so he may start a new life with his girlfriend. However, he soon learns getting out is nowhere near as easy as getting in, as everything gradually builds up to end in tragedy.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYzg0M2E2NjUtOTY3YS00MGQ2LWFmZDEtOTkwNmI2MmI2YjMwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,5.8,"4,664",tt0107079,movie,14 Jan 2003,"$18,225,518",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invasion U.S.A.,1985,R,27 Sep 1985,107 min,"Action, Thriller",Joseph Zito,"James Bruner, Chuck Norris, Aaron Norris","Chuck Norris, Richard Lynch, Melissa Prophet","A terrorist, Rostov, is planning to unleash a reign of terror on the U.S.. But before he does he decides to go after Matt Hunter, a former CIA agent who lives in Florida. Hunter once had Rostov's life in his hands, but on orders took him alive, and now Rostov is plagued by nightmares of Hunter killing him. So Rostov goes after him but misses, so Hunter, who has already been approached by his former employers to go after Rostov, after initially turning down the job, because he believed that they should have let him terminate Rostov when he had the chance, decides to go after him. But he is only one man and Rostov has hundreds of men ripping the country apart, so how will he stop it?","English, Russian, Spanish",United States,N/A,https://m.media-amazon.com/images/M/MV5BNGZkMmYzMTAtNzllYy00NzU3LWJiNzktNzdjZGU3OWM3ZmU5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29,5.4,"10,270",tt0089348,movie,20 Nov 2001,"$17,536,256",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roll Bounce,2005,PG-13,23 Sep 2005,112 min,"Comedy, Drama, Music",Malcolm D. Lee,Norman Vance Jr.,"Shad Moss, Nick Cannon, Meagan Good","1970s roller-skate jams fuel this coming-of-age comedy, as X and his friends, who rule their local rink, are shocked when their home base goes out of business. Heading over to the Sweetwater Roller Rink, they find their modest talents are, at first, no competition for their trick skaters and pretty girls who follow their every move.",English,United States,2 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BMTI2NTA4NjIwNl5BMl5BanBnXkFtZTYwNDQ3MzI3._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.2,"7,525",tt0403455,movie,06 Nov 2007,"$17,380,866",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rushmore,1998,R,19 Feb 1999,93 min,"Comedy, Drama, Romance",Wes Anderson,"Wes Anderson, Owen Wilson","Jason Schwartzman, Bill Murray, Olivia Williams","Max Fischer is a precocious 15-year-old whose reason for living is his attendance at Rushmore, a private school where he's not doing well in any of his classes, but where he's the king of extracurricular activities - from being in the beekeeping society to writing and producing plays, there's very little after school he doesn't do. His life begins to change, however, when he finds out he's on academic probation, and when he stumbles into love with Miss Cross, a pretty teacher of the elementary school at Rushmore. Added to the mix is his friendship with Herman Blume, wealthy industrialist and father to boys who attend the school, and who also finds himself attracted to Miss Cross. Max's fate becomes inextricably tied to this odd love triangle, and how he sets about resolving it is the story in the film.","English, Spanish, Latin, French",United States,16 wins & 16 nominations,https://m.media-amazon.com/images/M/MV5BODVhNjAzM2EtMzcyMi00YzA2LWIzMTEtNDYyZTk4MWU4YjBjXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.6,"188,982",tt0128445,movie,18 Jan 2000,"$17,105,219",N/A,N/A,True,
